4.68E+03,4.65E+03,0.005929487
4.67E+03,4.68E+03,0.003087569
4.65E+03,4.72E+03,0.014765205
4.63E+03,4.75E+03,0.026835537
4.62E+03,4.79E+03,0.036890705
4.61E+03,4.83E+03,0.046997441
4.62E+03,4.86E+03,0.052487486
4.62E+03,4.90E+03,0.060137543
4.63E+03,4.93E+03,0.065333613
4.64E+03,4.97E+03,0.070326917
4.66E+03,5.00E+03,0.072836055
4.69E+03,5.03E+03,0.072849584
4.72E+03,5.06E+03,0.072664629
4.73E+03,5.09E+03,0.076828319
4.76E+03,5.12E+03,0.076213933
4.78E+03,5.15E+03,0.077556735
4.82E+03,5.18E+03,0.074126767
4.85E+03,5.20E+03,0.072652726
4.89E+03,5.23E+03,0.068727633
4.94E+03,5.25E+03,0.06256573
4.98E+03,5.27E+03,0.05876857
5.02E+03,5.30E+03,0.055414767
5.07E+03,5.33E+03,0.050401219
5.11E+03,5.35E+03,0.047219472
5.15E+03,5.37E+03,0.042501612
5.20E+03,5.37E+03,0.033214487
5.23E+03,5.36E+03,0.025234431
5.25E+03,5.34E+03,0.017206101
5.28E+03,5.31E+03,0.006179902
5.29E+03,5.28E+03,0.001385833
5.29E+03,5.25E+03,0.007044172
5.30E+03,5.22E+03,0.014322763
5.29E+03,5.20E+03,0.017523666
5.28E+03,5.17E+03,0.020294837
5.25E+03,5.15E+03,0.018911086
5.21E+03,5.13E+03,0.015212445
5.16E+03,5.11E+03,0.009269584
5.09E+03,5.09E+03,0.000809165
5.00E+03,5.08E+03,0.015103125
4.93E+03,5.06E+03,0.025406076
4.84E+03,5.03E+03,0.039824279
4.77E+03,5.01E+03,0.049853925
4.72E+03,4.98E+03,0.055280162
4.67E+03,4.95E+03,0.060587234
4.63E+03,4.92E+03,0.063678203
4.61E+03,4.90E+03,0.06240245
4.60E+03,4.87E+03,0.059298149
4.59E+03,4.85E+03,0.056852426
4.60E+03,4.83E+03,0.050737199
4.60E+03,4.82E+03,0.048013014
4.61E+03,4.81E+03,0.044246437
4.61E+03,4.81E+03,0.044089467
4.62E+03,4.82E+03,0.043089446
4.63E+03,4.83E+03,0.043502379
4.65E+03,4.85E+03,0.043121745
4.68E+03,4.88E+03,0.04195807
4.72E+03,4.91E+03,0.039922785
4.77E+03,4.95E+03,0.036979576
4.83E+03,4.99E+03,0.033067862
4.90E+03,5.04E+03,0.028036412
4.97E+03,5.09E+03,0.023811816
5.04E+03,5.14E+03,0.020128523
5.12E+03,5.20E+03,0.014673901
5.20E+03,5.25E+03,0.009231802
5.28E+03,5.30E+03,0.003517105
5.35E+03,5.35E+03,0.000795579
5.43E+03,5.39E+03,0.007692633
5.49E+03,5.43E+03,0.011830548
5.54E+03,5.46E+03,0.015290695
5.57E+03,5.48E+03,0.016449906
5.58E+03,5.49E+03,0.015454714
5.58E+03,5.50E+03,0.014186408
5.56E+03,5.50E+03,0.010930035
5.53E+03,5.49E+03,0.007489864
5.50E+03,5.47E+03,0.005726296
5.45E+03,5.44E+03,0.002112421
5.38E+03,5.40E+03,0.003398456
5.29E+03,5.35E+03,0.010821291
5.19E+03,5.29E+03,0.018401053
5.09E+03,5.21E+03,0.02431986
4.98E+03,5.13E+03,0.030956737
4.89E+03,5.05E+03,0.032752189
4.82E+03,4.97E+03,0.030300485
4.75E+03,4.89E+03,0.028534642
4.69E+03,4.81E+03,0.025713682
4.64E+03,4.74E+03,0.021973919
4.59E+03,4.68E+03,0.019459018
4.54E+03,4.62E+03,0.018019944
4.50E+03,4.57E+03,0.015463108
4.47E+03,4.52E+03,0.012020348
4.45E+03,4.49E+03,0.00817295
4.43E+03,4.46E+03,0.006846519
4.42E+03,4.45E+03,0.006267123
4.42E+03,4.45E+03,0.006526619
4.42E+03,4.46E+03,0.009732594
4.44E+03,4.49E+03,0.010807512
4.48E+03,4.52E+03,0.009351785
4.53E+03,4.56E+03,0.007190346
4.58E+03,4.61E+03,0.006183581
4.63E+03,4.66E+03,0.005984029
4.68E+03,4.71E+03,0.006333989
4.73E+03,4.76E+03,0.007012359
4.79E+03,4.82E+03,0.005757335
4.84E+03,4.87E+03,0.006698331
4.89E+03,4.93E+03,0.007551185
4.94E+03,4.98E+03,0.008271919
4.98E+03,5.03E+03,0.010756993
5.01E+03,5.08E+03,0.014915579
5.04E+03,5.13E+03,0.018594893
5.05E+03,5.18E+03,0.025785311
5.05E+03,5.22E+03,0.034396658
5.04E+03,5.26E+03,0.044430009
5.05E+03,5.30E+03,0.049620108
5.04E+03,5.33E+03,0.058196731
5.03E+03,5.36E+03,0.066024362
5.03E+03,5.39E+03,0.070908533
5.02E+03,5.41E+03,0.077020434
5.01E+03,5.42E+03,0.082077154
5.01E+03,5.43E+03,0.083609149
4.99E+03,5.43E+03,0.08765216
5.00E+03,5.41E+03,0.082898535
5.01E+03,5.39E+03,0.075713319
5.03E+03,5.35E+03,0.064256259
5.05E+03,5.31E+03,0.05140654
5.05E+03,5.26E+03,0.042158977
5.06E+03,5.22E+03,0.031103516
5.06E+03,5.18E+03,0.022896531
5.07E+03,5.14E+03,0.013882212
5.08E+03,5.11E+03,0.006260957
5.09E+03,5.09E+03,5.56E-06
5.11E+03,5.07E+03,0.00694076
5.13E+03,5.06E+03,0.012814956
5.15E+03,5.06E+03,0.017853648
5.18E+03,5.05E+03,0.024258246
5.20E+03,5.05E+03,0.0285037
5.24E+03,5.05E+03,0.036450195
5.26E+03,5.04E+03,0.040878888
5.28E+03,5.04E+03,0.04562008
5.30E+03,5.03E+03,0.050763377
5.30E+03,5.02E+03,0.052708487
5.30E+03,5.01E+03,0.055031232
5.27E+03,4.99E+03,0.052298443
5.23E+03,4.98E+03,0.047945578
5.19E+03,4.96E+03,0.043663728
5.12E+03,4.95E+03,0.033778572
5.06E+03,4.93E+03,0.025531802
5.01E+03,4.91E+03,0.019068504
4.96E+03,4.90E+03,0.012579444
4.91E+03,4.88E+03,0.006296541
4.86E+03,4.86E+03,0.000587545
4.81E+03,4.83E+03,0.00409202
4.76E+03,4.80E+03,0.007415823
4.71E+03,4.75E+03,0.009485615
4.67E+03,4.71E+03,0.008839982
4.62E+03,4.67E+03,0.010874298
