T,H,Surge,Sway,Heave,Roll,Pitch,Yaw,Force1,Force2
3637.100054,-1.80E+03,1.23E+02,3.70E-01,-1.44E+03,-1.02E-05,-1.43E-01,1.66E-04,3.00E+03,4.02E+03
3637.200054,-1.97E+03,5.73E+01,-1.05E-01,-1.62E+03,-1.28E-04,-1.36E-01,1.47E-04,2.61E+03,3.98E+03
3637.300054,-2.12E+03,-4.78E+00,-5.65E-01,-1.79E+03,2.12E-04,-1.29E-01,1.73E-04,2.23E+03,3.93E+03
3637.400054,-2.26E+03,-6.25E+01,-1.22E+00,-1.95E+03,6.17E-04,-1.21E-01,2.54E-04,1.88E+03,3.87E+03
3637.500054,-2.39E+03,-1.16E+02,-2.09E+00,-2.10E+03,6.04E-04,-1.11E-01,3.22E-04,1.57E+03,3.80E+03
3637.600054,-2.50E+03,-1.61E+02,-2.67E+00,-2.25E+03,3.90E-04,-1.02E-01,3.93E-04,1.29E+03,3.71E+03
3637.700054,-2.61E+03,-2.02E+02,-2.51E+00,-2.38E+03,2.64E-04,-9.16E-02,4.76E-04,1.04E+03,3.61E+03
3637.800054,-2.70E+03,-2.42E+02,-1.53E+00,-2.50E+03,3.48E-04,-8.02E-02,5.76E-04,8.16E+02,3.51E+03
3637.900054,-2.78E+03,-2.82E+02,-2.33E-01,-2.62E+03,-3.89E-05,-6.89E-02,5.59E-04,6.00E+02,3.42E+03
3638.000054,-2.85E+03,-3.25E+02,1.21E+00,-2.72E+03,-5.88E-04,-5.72E-02,4.09E-04,3.92E+02,3.36E+03
3638.100054,-2.91E+03,-3.74E+02,2.64E+00,-2.79E+03,-5.57E-04,-4.44E-02,1.97E-04,2.02E+02,3.34E+03
3638.200054,-2.95E+03,-4.25E+02,3.57E+00,-2.87E+03,1.94E-04,-3.32E-02,4.46E-05,8.44E+00,3.36E+03
3638.300054,-2.98E+03,-4.82E+02,3.47E+00,-2.91E+03,3.19E-04,-2.06E-02,-5.69E-05,0.00E+00,3.42E+03
3638.400054,-3.00E+03,-5.43E+02,2.64E+00,-2.93E+03,3.51E-05,-8.75E-03,-9.79E-05,0.00E+00,3.53E+03
3638.500054,-3.01E+03,-6.05E+02,1.31E+00,-2.94E+03,-1.17E-04,1.76E-03,-3.39E-05,0.00E+00,3.67E+03
3638.600054,-3.00E+03,-6.66E+02,3.15E-01,-2.93E+03,-4.40E-04,1.31E-02,4.08E-05,0.00E+00,3.82E+03
3638.700054,-2.98E+03,-7.24E+02,-1.34E-01,-2.91E+03,-3.53E-04,2.35E-02,1.10E-04,0.00E+00,3.99E+03
3638.800054,-2.95E+03,-7.76E+02,-2.48E-01,-2.87E+03,3.10E-05,3.26E-02,1.72E-04,0.00E+00,4.17E+03
3638.900054,-2.91E+03,-8.23E+02,-3.03E-01,-2.81E+03,1.48E-04,4.23E-02,2.16E-04,0.00E+00,4.33E+03
3639.000054,-2.85E+03,-8.65E+02,-4.05E-01,-2.75E+03,1.56E-04,5.22E-02,2.34E-04,0.00E+00,4.50E+03
3639.100054,-2.78E+03,-9.03E+02,-6.56E-01,-2.67E+03,9.11E-05,6.14E-02,2.36E-04,0.00E+00,4.67E+03
3639.200054,-2.70E+03,-9.36E+02,-8.41E-01,-2.58E+03,-1.37E-04,7.09E-02,2.42E-04,0.00E+00,4.84E+03
3639.300054,-2.60E+03,-9.65E+02,-6.12E-01,-2.47E+03,-4.62E-04,7.95E-02,2.78E-04,0.00E+00,5.01E+03
3639.400054,-2.49E+03,-9.89E+02,2.18E-01,-2.36E+03,-6.66E-04,8.75E-02,3.57E-04,0.00E+00,5.18E+03
3639.500054,-2.37E+03,-1.01E+03,1.56E+00,-2.23E+03,-5.42E-04,9.48E-02,4.49E-04,0.00E+00,5.35E+03
3639.600054,-2.24E+03,-1.02E+03,2.88E+00,-2.10E+03,-2.10E-04,1.01E-01,5.07E-04,0.00E+00,5.50E+03
3639.700054,-2.09E+03,-1.02E+03,3.92E+00,-1.96E+03,-1.08E-04,1.07E-01,5.40E-04,0.00E+00,5.65E+03
3639.800054,-1.94E+03,-1.02E+03,4.29E+00,-1.81E+03,3.05E-04,1.12E-01,4.34E-04,2.21E+02,5.79E+03
3639.900054,-1.77E+03,-1.01E+03,3.76E+00,-1.66E+03,3.58E-04,1.16E-01,2.82E-04,4.62E+02,5.92E+03
3640.000054,-1.60E+03,-9.99E+02,2.84E+00,-1.51E+03,-2.07E-04,1.19E-01,1.78E-04,7.06E+02,6.03E+03
3640.100054,-1.42E+03,-9.81E+02,2.22E+00,-1.36E+03,-4.84E-04,1.21E-01,1.32E-04,9.63E+02,6.14E+03
3640.200054,-1.23E+03,-9.57E+02,1.90E+00,-1.20E+03,-1.02E-04,1.21E-01,1.11E-04,1.24E+03,6.23E+03
3640.300054,-1.03E+03,-9.28E+02,1.84E+00,-1.04E+03,8.50E-05,1.21E-01,1.88E-04,1.53E+03,6.31E+03
3640.400054,-8.34E+02,-8.92E+02,1.84E+00,-8.79E+02,7.79E-05,1.21E-01,2.76E-04,1.84E+03,6.38E+03
3640.500054,-6.33E+02,-8.50E+02,1.72E+00,-7.16E+02,2.20E-04,1.20E-01,2.86E-04,2.17E+03,6.43E+03
3640.600054,-4.31E+02,-8.02E+02,1.31E+00,-5.51E+02,5.32E-04,1.18E-01,2.03E-04,2.52E+03,6.46E+03
3640.700054,-2.30E+02,-7.48E+02,5.00E-01,-3.88E+02,6.90E-04,1.15E-01,7.57E-05,2.88E+03,6.48E+03
3640.800054,-2.97E+01,-6.90E+02,-5.51E-01,-2.29E+02,4.98E-04,1.13E-01,-4.30E-05,3.25E+03,6.48E+03
3640.900054,1.67E+02,-6.28E+02,-1.50E+00,-6.68E+01,6.67E-05,1.09E-01,-9.02E-05,3.63E+03,6.47E+03
3641.000054,3.60E+02,-5.64E+02,-1.91E+00,9.49E+01,-2.22E-04,1.06E-01,-7.90E-05,4.01E+03,6.46E+03
3641.100054,5.47E+02,-4.98E+02,-1.68E+00,2.53E+02,-1.23E-04,1.02E-01,-2.97E-05,4.39E+03,6.43E+03
3641.200054,7.28E+02,-4.31E+02,-1.31E+00,4.13E+02,4.66E-05,9.79E-02,6.14E-05,4.78E+03,6.41E+03
3641.300054,9.02E+02,-3.64E+02,-9.18E-01,5.70E+02,2.23E-04,9.35E-02,1.81E-04,5.16E+03,6.39E+03
3641.400054,1.07E+03,-2.98E+02,-7.99E-01,7.30E+02,3.97E-04,8.92E-02,2.24E-04,5.55E+03,6.38E+03
3641.500054,1.23E+03,-2.34E+02,-5.65E-01,8.91E+02,-9.03E-05,8.56E-02,3.60E-04,5.93E+03,6.36E+03
3641.600054,1.38E+03,-1.73E+02,3.62E-01,1.05E+03,-6.09E-04,8.19E-02,5.30E-04,6.29E+03,6.35E+03
3641.700054,1.52E+03,-1.09E+02,1.66E+00,1.21E+03,-2.01E-04,7.76E-02,5.21E-04,6.67E+03,6.36E+03
3641.800054,1.65E+03,-4.56E+01,2.59E+00,1.38E+03,2.42E-04,7.34E-02,4.56E-04,7.06E+03,6.36E+03
3641.900054,1.78E+03,1.83E+01,3.02E+00,1.53E+03,4.86E-04,6.98E-02,3.48E-04,7.43E+03,6.34E+03
3642.000054,1.90E+03,8.52E+01,2.71E+00,1.68E+03,4.72E-04,6.62E-02,2.22E-04,7.82E+03,6.31E+03
3642.100054,2.01E+03,1.57E+02,1.78E+00,1.83E+03,3.41E-04,6.24E-02,9.22E-05,8.22E+03,6.27E+03
3642.200054,2.11E+03,2.34E+02,5.57E-01,1.96E+03,2.38E-04,5.92E-02,-1.63E-05,8.63E+03,6.20E+03
3642.300054,2.21E+03,3.17E+02,-6.52E-01,2.10E+03,-1.05E-04,5.56E-02,-7.29E-05,9.05E+03,6.10E+03
3642.400054,2.31E+03,4.04E+02,-1.30E+00,2.23E+03,-4.37E-04,5.19E-02,-9.17E-05,9.48E+03,5.99E+03
3642.500054,2.40E+03,4.94E+02,-1.13E+00,2.34E+03,-2.84E-04,4.86E-02,-1.11E-04,9.91E+03,5.84E+03
3642.600054,2.49E+03,5.85E+02,-5.31E-01,2.46E+03,-4.83E-05,4.53E-02,-1.22E-04,1.03E+04,5.69E+03
3642.700054,2.57E+03,6.76E+02,2.89E-01,2.55E+03,2.54E-05,4.18E-02,-1.05E-04,1.07E+04,5.52E+03
3642.800054,2.66E+03,7.67E+02,9.96E-01,2.64E+03,4.90E-05,3.84E-02,-5.80E-05,1.11E+04,5.34E+03
3642.900054,2.74E+03,8.57E+02,1.47E+00,2.72E+03,2.14E-04,3.45E-02,6.49E-06,1.15E+04,5.15E+03
3643.000054,2.82E+03,9.48E+02,1.37E+00,2.79E+03,2.90E-04,3.00E-02,9.95E-05,1.19E+04,4.96E+03
3643.100054,2.89E+03,1.04E+03,1.03E+00,2.85E+03,-3.14E-05,2.56E-02,1.75E-04,1.22E+04,4.76E+03
3643.200054,2.97E+03,1.13E+03,7.75E-01,2.91E+03,-1.28E-04,2.11E-02,1.91E-04,1.26E+04,4.56E+03
3643.300054,3.04E+03,1.21E+03,5.51E-01,2.95E+03,3.61E-05,1.62E-02,1.61E-04,1.29E+04,4.36E+03
3643.400054,3.11E+03,1.29E+03,3.82E-01,2.98E+03,7.23E-05,1.10E-02,1.08E-04,1.32E+04,4.15E+03
3643.500054,3.17E+03,1.37E+03,2.29E-01,3.00E+03,3.02E-05,5.82E-03,5.52E-05,1.34E+04,3.94E+03
3643.600054,3.22E+03,1.45E+03,3.71E-02,3.01E+03,-1.57E-04,2.63E-04,-2.24E-06,1.37E+04,3.73E+03
3643.700054,3.27E+03,1.52E+03,-2.59E-02,3.02E+03,-6.00E-04,-5.64E-03,-1.01E-04,1.39E+04,3.53E+03
3643.800054,3.31E+03,1.59E+03,4.03E-01,3.01E+03,-7.34E-04,-1.13E-02,-2.16E-04,1.41E+04,3.33E+03
3643.900054,3.34E+03,1.65E+03,8.82E-01,2.99E+03,-4.48E-04,-1.73E-02,-2.99E-04,1.42E+04,3.13E+03
3644.000054,3.36E+03,1.71E+03,1.13E+00,2.96E+03,8.17E-05,-2.32E-02,-3.09E-04,1.43E+04,2.95E+03
3644.100054,3.37E+03,1.77E+03,9.78E-01,2.92E+03,6.92E-04,-2.93E-02,-2.24E-04,1.44E+04,2.77E+03
3644.200054,3.36E+03,1.81E+03,4.38E-01,2.88E+03,6.08E-04,-3.55E-02,-1.64E-04,1.45E+04,2.60E+03
3644.300054,3.34E+03,1.85E+03,-8.92E-02,2.82E+03,4.61E-05,-4.15E-02,-1.50E-04,1.45E+04,2.44E+03
3644.400054,3.29E+03,1.89E+03,-3.50E-01,2.76E+03,-3.22E-04,-4.79E-02,-1.33E-04,1.45E+04,2.29E+03
3644.500054,3.24E+03,1.92E+03,-2.00E-01,2.69E+03,-3.42E-04,-5.48E-02,-1.11E-04,1.45E+04,2.16E+03
3644.600054,3.16E+03,1.93E+03,4.49E-02,2.61E+03,-8.03E-05,-6.15E-02,-7.08E-05,1.44E+04,2.06E+03
3644.700054,3.06E+03,1.95E+03,7.47E-02,2.53E+03,2.75E-04,-6.78E-02,-2.69E-05,1.43E+04,1.97E+03
3644.800054,2.94E+03,1.95E+03,-1.71E-01,2.44E+03,4.84E-04,-7.38E-02,6.14E-06,1.42E+04,1.90E+03
3644.900054,2.81E+03,1.94E+03,-5.67E-01,2.34E+03,6.45E-04,-8.01E-02,6.12E-05,1.40E+04,1.84E+03
3645.000054,2.65E+03,1.93E+03,-7.75E-01,2.24E+03,3.30E-04,-8.65E-02,1.13E-05,1.38E+04,1.81E+03
3645.100054,2.48E+03,1.91E+03,-7.46E-01,2.13E+03,-3.13E-04,-9.32E-02,-1.25E-04,1.36E+04,1.81E+03
3645.200054,2.29E+03,1.88E+03,-4.72E-01,2.02E+03,-8.75E-04,-1.01E-01,-2.62E-04,1.33E+04,1.82E+03
3645.300054,2.08E+03,1.85E+03,1.31E-01,1.88E+03,-1.26E-03,-1.09E-01,-3.90E-04,1.30E+04,1.85E+03
3645.400054,1.86E+03,1.80E+03,9.75E-01,1.75E+03,-1.21E-03,-1.17E-01,-4.07E-04,1.26E+04,1.90E+03
3645.500054,1.62E+03,1.75E+03,1.99E+00,1.60E+03,-1.06E-03,-1.24E-01,-4.29E-04,1.22E+04,1.95E+03
3645.600054,1.37E+03,1.69E+03,3.07E+00,1.44E+03,-6.93E-04,-1.33E-01,-4.23E-04,1.18E+04,2.03E+03
3645.700054,1.12E+03,1.63E+03,3.60E+00,1.27E+03,-1.96E-04,-1.42E-01,-3.35E-04,1.14E+04,2.12E+03
3645.800054,8.52E+02,1.56E+03,3.53E+00,1.09E+03,4.48E-05,-1.51E-01,-2.69E-04,1.09E+04,2.22E+03
3645.900054,5.84E+02,1.48E+03,3.05E+00,8.97E+02,2.26E-04,-1.59E-01,-2.14E-04,1.03E+04,2.34E+03
3646.000054,3.13E+02,1.40E+03,2.14E+00,6.98E+02,-2.57E-04,-1.66E-01,-4.04E-04,9.79E+03,2.45E+03
3646.100054,4.16E+01,1.31E+03,1.58E+00,4.93E+02,-2.71E-04,-1.71E-01,-4.55E-04,9.22E+03,2.56E+03
3646.200054,-2.27E+02,1.21E+03,5.93E-01,2.76E+02,3.80E-05,-1.75E-01,-1.99E-04,8.62E+03,2.67E+03
3646.300054,-4.92E+02,1.11E+03,-1.13E+00,4.83E+01,1.08E-04,-1.78E-01,1.70E-04,8.01E+03,2.78E+03
3646.400054,-7.51E+02,1.01E+03,-2.72E+00,-1.77E+02,-5.73E-05,-1.81E-01,3.57E-04,7.39E+03,2.88E+03
3646.500054,-1.00E+03,9.05E+02,-3.71E+00,-3.99E+02,-8.83E-05,-1.81E-01,4.55E-04,6.78E+03,2.97E+03
3646.600054,-1.24E+03,8.12E+02,-3.68E+00,-6.28E+02,-4.20E-04,-1.80E-01,2.98E-04,6.20E+03,2.99E+03
3646.700054,-1.47E+03,7.27E+02,-1.96E+00,-8.58E+02,-7.52E-04,-1.75E-01,-1.60E-04,5.65E+03,2.96E+03
3646.800054,-1.69E+03,6.50E+02,6.18E-01,-1.08E+03,-2.81E-05,-1.70E-01,-3.37E-04,5.14E+03,2.89E+03
3646.900054,-1.90E+03,5.81E+02,2.93E+00,-1.30E+03,4.50E-04,-1.62E-01,-5.04E-04,4.67E+03,2.79E+03
3647.000054,-2.09E+03,5.21E+02,4.49E+00,-1.51E+03,2.28E-04,-1.52E-01,-7.78E-04,4.26E+03,2.66E+03
3647.100054,-2.27E+03,4.69E+02,4.22E+00,-1.71E+03,5.68E-04,-1.42E-01,-5.81E-04,3.89E+03,2.51E+03
3647.200054,-2.43E+03,4.20E+02,2.16E+00,-1.90E+03,7.97E-04,-1.31E-01,-1.78E-04,3.55E+03,2.36E+03
3647.300054,-2.58E+03,3.71E+02,-4.48E-01,-2.09E+03,3.19E-04,-1.20E-01,1.13E-04,3.22E+03,2.21E+03
3647.400054,-2.72E+03,3.19E+02,-2.56E+00,-2.28E+03,-4.53E-04,-1.08E-01,2.74E-04,2.88E+03,2.07E+03
3647.500054,-2.84E+03,2.64E+02,-3.70E+00,-2.45E+03,-6.83E-04,-9.53E-02,4.38E-04,2.55E+03,1.95E+03
3647.600054,-2.96E+03,2.04E+02,-3.67E+00,-2.62E+03,-7.43E-04,-8.29E-02,4.04E-04,2.21E+03,1.86E+03
3647.700054,-3.06E+03,1.44E+02,-2.53E+00,-2.79E+03,-5.96E-04,-7.17E-02,1.57E-04,1.87E+03,1.79E+03
3647.800054,-3.14E+03,8.18E+01,-1.08E+00,-2.94E+03,-1.46E-04,-6.12E-02,-1.14E-04,1.53E+03,1.74E+03
3647.900054,-3.22E+03,1.93E+01,2.71E-02,-3.09E+03,1.25E-04,-5.12E-02,-3.57E-04,1.20E+03,1.72E+03
3648.000054,-3.29E+03,-4.25E+01,6.64E-01,-3.22E+03,-1.91E-04,-4.23E-02,-6.39E-04,8.90E+02,1.72E+03
3648.100054,-3.35E+03,-1.03E+02,1.15E+00,-3.33E+03,-4.00E-04,-3.43E-02,-8.98E-04,5.96E+02,1.74E+03
3648.200054,-3.40E+03,-1.64E+02,1.63E+00,-3.43E+03,-1.47E-04,-2.70E-02,-1.05E-03,3.18E+02,1.79E+03
3648.300054,-3.44E+03,-2.26E+02,2.13E+00,-3.51E+03,4.61E-05,-2.02E-02,-1.09E-03,5.01E+01,1.86E+03
3648.400054,-3.48E+03,-2.95E+02,2.53E+00,-3.58E+03,3.00E-04,-1.39E-02,-1.02E-03,0.00E+00,1.98E+03
3648.500054,-3.51E+03,-3.80E+02,2.43E+00,-3.63E+03,4.49E-04,-8.27E-03,-8.48E-04,0.00E+00,2.18E+03
3648.600054,-3.53E+03,-4.83E+02,2.09E+00,-3.66E+03,5.29E-04,-2.98E-03,-6.57E-04,0.00E+00,2.48E+03
3648.700054,-3.54E+03,-5.96E+02,1.52E+00,-3.67E+03,3.09E-04,1.29E-03,-4.86E-04,0.00E+00,2.84E+03
3648.800054,-3.54E+03,-7.16E+02,1.20E+00,-3.65E+03,-1.11E-04,4.94E-03,-3.50E-04,0.00E+00,3.24E+03
3648.900054,-3.54E+03,-8.37E+02,1.39E+00,-3.62E+03,-1.66E-04,9.52E-03,-2.42E-04,0.00E+00,3.66E+03
3649.000054,-3.53E+03,-9.55E+02,2.04E+00,-3.58E+03,-9.12E-05,1.46E-02,-1.70E-04,0.00E+00,4.08E+03
3649.100054,-3.50E+03,-1.07E+03,2.94E+00,-3.53E+03,-8.17E-05,2.04E-02,-1.42E-04,0.00E+00,4.50E+03
3649.200054,-3.47E+03,-1.17E+03,3.79E+00,-3.46E+03,2.27E-05,2.73E-02,-1.81E-04,0.00E+00,4.88E+03
3649.300054,-3.43E+03,-1.26E+03,4.43E+00,-3.38E+03,-6.16E-05,3.47E-02,-2.51E-04,0.00E+00,5.24E+03
3649.400054,-3.37E+03,-1.34E+03,4.75E+00,-3.29E+03,-1.02E-04,4.23E-02,-3.52E-04,0.00E+00,5.58E+03
3649.500054,-3.31E+03,-1.41E+03,4.91E+00,-3.19E+03,-3.17E-04,5.00E-02,-4.23E-04,0.00E+00,5.88E+03
3649.600054,-3.23E+03,-1.46E+03,5.19E+00,-3.08E+03,-4.08E-04,5.81E-02,-4.35E-04,0.00E+00,6.15E+03
3649.700054,-3.14E+03,-1.51E+03,5.26E+00,-2.95E+03,2.08E-04,6.73E-02,-4.71E-04,0.00E+00,6.39E+03
3649.800054,-3.03E+03,-1.53E+03,4.64E+00,-2.81E+03,3.58E-04,7.70E-02,-4.86E-04,0.00E+00,6.60E+03
3649.900054,-2.91E+03,-1.55E+03,3.79E+00,-2.67E+03,1.12E-04,8.73E-02,-4.93E-04,0.00E+00,6.76E+03
3650.000054,-2.77E+03,-1.55E+03,2.78E+00,-2.52E+03,4.02E-05,9.76E-02,-5.20E-04,0.00E+00,6.90E+03
3650.100054,-2.62E+03,-1.55E+03,2.10E+00,-2.36E+03,-5.33E-04,1.08E-01,-4.31E-04,0.00E+00,7.01E+03
3650.200054,-2.46E+03,-1.53E+03,2.15E+00,-2.20E+03,-5.82E-04,1.18E-01,-3.42E-04,0.00E+00,7.09E+03
3650.300054,-2.28E+03,-1.50E+03,2.51E+00,-2.03E+03,-3.45E-04,1.28E-01,-2.41E-04,0.00E+00,7.15E+03
3650.400054,-2.08E+03,-1.46E+03,2.96E+00,-1.84E+03,3.18E-05,1.37E-01,-1.88E-04,0.00E+00,7.20E+03
3650.500054,-1.88E+03,-1.42E+03,2.92E+00,-1.65E+03,2.02E-04,1.45E-01,-1.81E-04,0.00E+00,7.22E+03
3650.600054,-1.66E+03,-1.36E+03,2.57E+00,-1.44E+03,1.19E-04,1.53E-01,-2.01E-04,0.00E+00,7.22E+03
3650.700054,-1.43E+03,-1.29E+03,2.00E+00,-1.24E+03,-6.88E-05,1.60E-01,-2.37E-04,4.22E+02,7.20E+03
3650.800054,-1.19E+03,-1.22E+03,1.64E+00,-1.02E+03,-6.52E-04,1.66E-01,-1.72E-04,9.76E+02,7.17E+03
3650.900054,-9.47E+02,-1.14E+03,1.90E+00,-8.08E+02,-1.09E-03,1.71E-01,-6.49E-05,1.54E+03,7.14E+03
3651.000054,-6.95E+02,-1.06E+03,2.72E+00,-5.89E+02,-9.27E-04,1.74E-01,-1.17E-05,2.10E+03,7.11E+03
3651.100054,-4.38E+02,-9.85E+02,3.83E+00,-3.75E+02,-4.73E-04,1.76E-01,1.83E-05,2.65E+03,7.08E+03
3651.200054,-1.79E+02,-9.01E+02,4.53E+00,-1.59E+02,1.75E-04,1.77E-01,-4.68E-05,3.21E+03,7.03E+03
3651.300054,8.15E+01,-8.15E+02,4.32E+00,5.20E+01,4.30E-04,1.76E-01,-1.37E-04,3.75E+03,6.98E+03
3651.400054,3.40E+02,-7.24E+02,3.18E+00,2.58E+02,4.73E-04,1.75E-01,-3.08E-04,4.30E+03,6.92E+03
3651.500054,5.96E+02,-6.29E+02,1.59E+00,4.62E+02,3.54E-04,1.72E-01,-4.83E-04,4.85E+03,6.85E+03
3651.600054,8.46E+02,-5.31E+02,-4.27E-02,6.53E+02,1.78E-04,1.68E-01,-6.30E-04,5.39E+03,6.75E+03
3651.700054,1.09E+03,-4.29E+02,-1.12E+00,8.38E+02,-3.97E-04,1.63E-01,-5.81E-04,5.90E+03,6.64E+03
3651.800054,1.32E+03,-3.25E+02,-1.01E+00,1.02E+03,-6.59E-04,1.57E-01,-4.46E-04,6.42E+03,6.52E+03
3651.900054,1.55E+03,-2.21E+02,-3.66E-01,1.19E+03,-2.28E-04,1.50E-01,-4.17E-04,6.93E+03,6.39E+03
3652.000054,1.76E+03,-1.20E+02,3.07E-01,1.35E+03,6.24E-05,1.42E-01,-3.60E-04,7.40E+03,6.27E+03
3652.100054,1.96E+03,-2.11E+01,9.08E-01,1.50E+03,2.85E-05,1.33E-01,-2.38E-04,7.83E+03,6.14E+03
3652.200054,2.14E+03,7.52E+01,1.29E+00,1.65E+03,4.84E-04,1.23E-01,-3.04E-04,8.26E+03,6.03E+03
3652.300054,2.31E+03,1.68E+02,5.56E-01,1.79E+03,1.16E-03,1.13E-01,-5.81E-04,8.66E+03,5.94E+03
3652.400054,2.46E+03,2.55E+02,-8.27E-01,1.92E+03,1.17E-03,1.02E-01,-7.51E-04,9.02E+03,5.85E+03
3652.500054,2.60E+03,3.38E+02,-2.01E+00,2.03E+03,7.33E-04,8.96E-02,-7.74E-04,9.34E+03,5.77E+03
3652.600054,2.71E+03,4.18E+02,-2.54E+00,2.14E+03,4.31E-04,7.67E-02,-8.06E-04,9.63E+03,5.69E+03
3652.700054,2.81E+03,4.94E+02,-2.30E+00,2.23E+03,1.99E-04,6.39E-02,-7.97E-04,9.90E+03,5.62E+03
3652.800054,2.89E+03,5.68E+02,-1.66E+00,2.32E+03,-2.77E-04,5.09E-02,-6.85E-04,1.02E+04,5.54E+03
3652.900054,2.95E+03,6.41E+02,-8.64E-01,2.40E+03,-5.78E-04,3.80E-02,-5.87E-04,1.04E+04,5.47E+03
3653.000054,2.99E+03,7.14E+02,-6.33E-02,2.47E+03,-6.00E-04,2.44E-02,-5.15E-04,1.06E+04,5.40E+03
3653.100054,3.01E+03,7.84E+02,6.51E-01,2.53E+03,-6.61E-04,1.10E-02,-4.24E-04,1.08E+04,5.32E+03
3653.200054,3.02E+03,8.52E+02,1.21E+00,2.58E+03,-7.08E-04,-2.33E-03,-3.42E-04,1.10E+04,5.24E+03
3653.300054,3.01E+03,9.18E+02,1.64E+00,2.63E+03,-5.53E-04,-1.62E-02,-3.05E-04,1.12E+04,5.17E+03
3653.400054,2.99E+03,9.81E+02,2.02E+00,2.66E+03,-3.41E-04,-3.06E-02,-2.87E-04,1.14E+04,5.11E+03
3653.500054,2.95E+03,1.04E+03,2.17E+00,2.67E+03,-1.61E-04,-4.29E-02,-2.92E-04,1.15E+04,5.02E+03
3653.600054,2.89E+03,1.09E+03,2.17E+00,2.68E+03,1.32E-04,-5.49E-02,-3.16E-04,1.17E+04,4.94E+03
3653.700054,2.82E+03,1.15E+03,1.96E+00,2.67E+03,2.33E-04,-6.70E-02,-3.49E-04,1.18E+04,4.86E+03
3653.800054,2.74E+03,1.19E+03,1.62E+00,2.65E+03,2.72E-04,-7.80E-02,-3.77E-04,1.18E+04,4.77E+03
3653.900054,2.65E+03,1.23E+03,1.19E+00,2.62E+03,3.98E-04,-8.85E-02,-3.83E-04,1.19E+04,4.69E+03
3654.000054,2.55E+03,1.26E+03,6.76E-01,2.58E+03,5.00E-04,-9.86E-02,-3.77E-04,1.19E+04,4.63E+03
3654.100054,2.44E+03,1.29E+03,1.27E-01,2.54E+03,4.88E-04,-1.07E-01,-3.64E-04,1.19E+04,4.57E+03
3654.200054,2.32E+03,1.30E+03,-3.85E-01,2.47E+03,2.54E-04,-1.14E-01,-3.39E-04,1.18E+04,4.50E+03
3654.300054,2.20E+03,1.30E+03,-8.17E-01,2.38E+03,-2.90E-04,-1.20E-01,-3.65E-04,1.17E+04,4.42E+03
3654.400054,2.07E+03,1.30E+03,-7.76E-01,2.28E+03,-5.14E-04,-1.25E-01,-4.35E-04,1.15E+04,4.35E+03
3654.500054,1.94E+03,1.30E+03,-1.91E-01,2.16E+03,-3.70E-04,-1.29E-01,-5.54E-04,1.14E+04,4.26E+03
3654.600054,1.81E+03,1.29E+03,7.83E-01,2.05E+03,-3.91E-05,-1.31E-01,-6.44E-04,1.12E+04,4.17E+03
3654.700054,1.68E+03,1.27E+03,1.54E+00,1.94E+03,-5.68E-06,-1.32E-01,-7.35E-04,1.10E+04,4.08E+03
3654.800054,1.54E+03,1.26E+03,1.66E+00,1.82E+03,3.47E-04,-1.30E-01,-5.49E-04,1.08E+04,3.98E+03
3654.900054,1.41E+03,1.24E+03,1.20E+00,1.69E+03,2.06E-04,-1.28E-01,-3.34E-04,1.06E+04,3.88E+03
3655.000054,1.28E+03,1.21E+03,7.01E-01,1.57E+03,-1.21E-04,-1.26E-01,-1.74E-04,1.04E+04,3.78E+03
3655.100054,1.15E+03,1.19E+03,6.13E-01,1.45E+03,-1.91E-04,-1.23E-01,-1.55E-04,1.01E+04,3.68E+03
3655.200054,1.03E+03,1.16E+03,7.48E-01,1.32E+03,7.51E-05,-1.20E-01,-5.75E-05,9.91E+03,3.58E+03
3655.300054,9.09E+02,1.14E+03,9.75E-01,1.19E+03,1.68E-04,-1.15E-01,8.09E-05,9.68E+03,3.48E+03
3655.400054,7.97E+02,1.11E+03,1.09E+00,1.07E+03,3.42E-04,-1.10E-01,3.77E-04,9.46E+03,3.37E+03
3655.500054,6.91E+02,1.08E+03,1.41E+00,9.51E+02,-1.09E-04,-1.04E-01,4.34E-04,9.25E+03,3.26E+03
3655.600054,5.93E+02,1.06E+03,2.23E+00,8.38E+02,-3.74E-04,-9.68E-02,2.82E-04,9.06E+03,3.13E+03
3655.700054,5.03E+02,1.04E+03,3.44E+00,7.32E+02,-1.91E-04,-8.87E-02,5.90E-05,8.91E+03,2.99E+03
3655.800054,4.21E+02,1.03E+03,3.90E+00,6.33E+02,4.84E-04,-8.05E-02,1.18E-04,8.80E+03,2.84E+03
3655.900054,3.48E+02,1.02E+03,2.73E+00,5.44E+02,6.46E-04,-7.19E-02,3.88E-04,8.73E+03,2.68E+03
3656.000054,2.84E+02,1.02E+03,4.75E-01,4.69E+02,2.42E-04,-6.22E-02,7.59E-04,8.70E+03,2.52E+03
3656.100054,2.29E+02,1.03E+03,-2.27E+00,3.95E+02,1.56E-04,-5.30E-02,1.32E-03,8.69E+03,2.34E+03
3656.200054,1.83E+02,1.04E+03,-4.12E+00,3.26E+02,-3.25E-04,-4.44E-02,1.52E-03,8.69E+03,2.16E+03
3656.300054,1.47E+02,1.05E+03,-4.19E+00,2.66E+02,-7.82E-04,-3.56E-02,1.22E-03,8.70E+03,1.99E+03
