T,H,Surge,Sway,Heave,Roll,Pitch,Yaw,Force1,Force2
8475.100126,-4.55E+01,1.43E+01,1.60E+00,-8.65E+01,4.22E-04,-6.90E-03,-2.75E-04,4.90E+03,4.89E+03
8476.100126,-1.27E+02,-1.98E-01,7.81E-01,-8.89E+01,-9.77E-05,1.15E-03,-1.29E-04,4.90E+03,4.88E+03
8477.100126,-3.21E+01,1.39E+01,-2.53E+00,-6.55E+01,7.18E-05,9.76E-03,1.85E-04,5.05E+03,4.82E+03
8478.100126,9.53E+00,-1.83E+01,-5.57E+00,-7.14E+01,-3.22E-04,-7.26E-04,3.15E-04,4.86E+03,5.00E+03
8479.100126,-1.19E+02,-7.98E+01,-1.04E+00,-1.60E+02,3.09E-04,-1.90E-02,4.59E-04,4.41E+03,5.22E+03
8480.100126,-2.74E+02,4.03E+00,7.21E+00,-2.33E+02,9.02E-04,-7.50E-03,3.54E-04,4.67E+03,4.74E+03
8481.100126,-1.75E+02,8.03E+01,6.90E+00,-1.42E+02,5.13E-04,2.08E-02,-6.77E-04,5.23E+03,4.40E+03
8482.100126,1.39E+02,2.19E+01,-6.78E-02,4.84E+01,4.64E-04,2.63E-02,-4.72E-04,5.32E+03,4.81E+03
8483.100126,2.62E+02,-6.77E+01,5.41E-01,1.37E+02,7.77E-04,-1.76E-03,-1.01E-04,4.92E+03,5.41E+03
8484.100126,7.00E+01,-3.64E+01,3.40E+00,5.20E+01,-2.67E-04,-2.48E-02,4.02E-05,4.76E+03,5.35E+03
8485.100126,-1.45E+02,6.79E+01,1.02E-01,-8.62E+01,-1.90E-04,-1.30E-02,2.28E-04,5.04E+03,4.75E+03
8486.100126,-9.97E+01,5.15E+01,-4.42E+00,-1.17E+02,4.33E-05,1.11E-02,4.86E-04,5.13E+03,4.62E+03
8487.100126,7.77E+01,-3.49E+01,-2.84E+00,4.60E+00,-3.64E-04,1.56E-02,1.97E-04,5.00E+03,5.03E+03
8488.100126,1.97E+02,-1.96E+01,-2.12E+00,1.77E+02,4.76E-04,1.03E-02,1.25E-04,5.23E+03,5.22E+03
8489.100126,2.80E+02,8.63E+01,-4.56E-01,2.69E+02,5.58E-05,5.85E-03,1.54E-04,5.66E+03,4.99E+03
8490.100127,2.40E+02,5.63E+01,-3.63E+00,1.55E+02,2.47E-04,-1.16E-02,-2.95E-05,5.32E+03,5.09E+03
8491.100127,-5.91E+01,-7.61E+01,1.12E+00,-1.33E+02,-3.92E-04,-3.66E-02,-4.28E-04,4.34E+03,5.36E+03
8492.100127,-4.88E+02,-4.66E+01,2.89E+00,-4.10E+02,1.01E-04,-2.71E-02,6.82E-05,4.17E+03,4.85E+03
8493.100127,-5.54E+02,3.18E+01,-6.52E+00,-4.66E+02,-2.95E-04,1.45E-02,-1.97E-04,4.67E+03,4.26E+03
8494.100127,-1.71E+02,-2.64E+01,-5.04E-01,-2.69E+02,-5.95E-05,3.66E-02,-3.72E-04,4.85E+03,4.54E+03
8495.100127,1.11E+02,-1.15E+02,5.19E+00,-1.37E+01,-3.29E-04,1.53E-02,-4.62E-04,4.68E+03,5.26E+03
8496.100127,1.51E+02,-4.40E+01,-9.55E-01,1.44E+02,2.22E-04,-6.55E-03,1.98E-04,4.98E+03,5.37E+03
8497.100127,1.93E+02,1.25E+02,4.64E-01,2.25E+02,-3.51E-04,4.48E-03,2.76E-04,5.73E+03,4.81E+03
8498.100127,3.45E+02,1.31E+02,-2.17E+00,3.03E+02,-1.73E-04,1.53E-02,1.10E-04,5.93E+03,4.82E+03
8499.100127,4.34E+02,2.84E+01,-2.97E-01,3.15E+02,-3.57E-04,-1.88E-03,6.64E-05,5.46E+03,5.29E+03
8500.100127,1.86E+02,-3.16E+01,2.53E-02,1.57E+02,-2.43E-04,-2.68E-02,2.29E-04,4.90E+03,5.48E+03
8501.100127,-1.88E+02,-1.04E+01,-1.25E+00,-1.56E+02,3.86E-04,-3.27E-02,1.24E-04,4.57E+03,5.09E+03
8502.100127,-4.21E+02,2.60E+01,1.77E+00,-3.94E+02,-5.08E-04,-8.22E-03,2.93E-04,4.55E+03,4.49E+03
8503.100127,-4.26E+02,-3.22E+01,1.54E+00,-4.00E+02,-5.35E-04,1.58E-02,-3.67E-05,4.51E+03,4.52E+03
8504.100127,-1.81E+02,-1.08E+02,-3.68E-01,-2.76E+02,-4.04E-04,1.59E-02,-1.69E-04,4.41E+03,4.93E+03
8505.100127,-2.62E+01,-1.87E+01,-3.05E-01,-6.47E+01,-4.26E-04,1.46E-02,-1.27E-04,4.96E+03,4.89E+03
8506.100127,1.00E+02,8.06E+01,-5.53E-01,1.39E+02,2.92E-04,1.34E-02,-1.65E-04,5.54E+03,4.81E+03
8507.100127,3.18E+02,4.58E+01,-7.02E-01,1.78E+02,-3.39E-06,9.63E-04,2.34E-04,5.38E+03,5.05E+03
8508.100127,1.94E+02,-2.21E+01,-3.53E+00,1.45E+02,-6.03E-04,-1.36E-02,-1.01E-04,5.02E+03,5.35E+03
8509.100127,-4.16E+01,2.73E+01,-3.36E+00,5.02E+01,-3.95E-04,-1.14E-02,-3.21E-04,5.09E+03,5.05E+03
8510.100127,-9.64E+00,2.30E+01,2.39E-01,-6.69E+01,-5.46E-04,8.27E-04,2.95E-04,5.00E+03,4.83E+03
8511.100127,-9.54E+00,-3.44E+01,-1.14E+00,-6.75E+01,1.88E-04,2.50E-03,5.12E-04,4.82E+03,5.03E+03
8512.100127,-2.41E+01,-4.24E+00,-1.25E+00,1.73E+01,-2.37E-04,4.10E-03,-3.88E-04,5.04E+03,5.01E+03
8513.100127,1.14E+02,6.86E+01,-3.69E-02,9.19E+01,1.29E-04,1.31E-02,-3.82E-04,5.44E+03,4.79E+03
8514.100127,1.82E+02,1.55E+01,3.29E+00,8.18E+01,-1.09E-03,-6.36E-05,3.09E-04,5.13E+03,5.03E+03
8515.100127,-7.98E+00,-8.69E+01,-4.26E+00,-5.38E+01,-6.96E-04,-2.34E-02,-8.17E-05,4.49E+03,5.41E+03
8516.100127,-2.87E+02,-4.65E+00,8.65E-01,-2.32E+02,2.25E-04,-1.72E-02,8.20E-05,4.59E+03,4.86E+03
8517.100127,-3.15E+02,3.83E+01,2.28E+00,-3.03E+02,-4.11E-05,6.10E-03,3.37E-04,4.80E+03,4.46E+03
8518.100127,-1.49E+02,-4.05E+01,-1.12E+00,-2.25E+02,1.82E-04,1.35E-02,-4.76E-05,4.69E+03,4.79E+03
8519.100127,-4.85E+01,-7.13E+01,6.47E-01,-7.00E+01,-7.61E-05,7.27E-03,-1.65E-04,4.72E+03,5.11E+03
8520.100127,6.37E+01,2.04E+01,-3.24E-01,5.47E+01,-1.28E-04,7.28E-03,3.17E-04,5.19E+03,4.95E+03
8521.100127,2.29E+02,8.27E+01,1.16E+00,1.77E+02,-2.83E-04,1.26E-02,1.03E-04,5.58E+03,4.84E+03
8522.100127,3.29E+02,4.28E+01,1.74E+00,2.76E+02,-5.03E-04,7.19E-03,-4.12E-04,5.52E+03,5.13E+03
8523.100127,3.04E+02,-1.08E+01,-1.98E+00,2.49E+02,1.83E-04,-9.47E-03,3.62E-05,5.21E+03,5.41E+03
8524.100127,1.06E+02,-9.85E-02,-6.49E-01,7.34E+01,-8.85E-04,-2.08E-02,-8.66E-07,4.95E+03,5.23E+03
8525.100127,-1.41E+02,4.35E+01,-5.84E+00,-1.06E+02,-7.97E-04,-1.46E-02,-2.99E-04,4.94E+03,4.84E+03
8526.100127,-2.30E+02,1.28E+01,-2.38E+00,-2.29E+02,2.70E-04,-1.12E-04,-7.39E-05,4.78E+03,4.69E+03
8527.100127,-2.22E+02,-7.90E+01,9.07E+00,-2.99E+02,7.16E-04,-1.12E-03,3.31E-04,4.34E+03,4.89E+03
8528.100127,-2.77E+02,-9.99E+01,8.08E-01,-3.07E+02,-1.13E-04,-7.70E-03,1.62E-04,4.24E+03,5.02E+03
8529.100127,-2.65E+02,2.62E+01,-5.90E+00,-2.09E+02,-3.10E-04,9.35E-03,-5.56E-04,4.92E+03,4.62E+03
8530.100127,2.33E+01,7.92E+01,3.05E+00,6.26E+00,3.62E-04,2.94E-02,-2.98E-04,5.48E+03,4.54E+03
8531.100127,3.39E+02,1.74E+01,-8.70E-01,2.10E+02,5.96E-05,1.90E-02,3.32E-04,5.45E+03,5.07E+03
8532.100127,3.28E+02,-3.95E+01,-1.88E+00,2.80E+02,8.37E-05,-1.12E-02,1.69E-04,5.13E+03,5.56E+03
8533.100127,1.22E+02,1.25E+01,2.31E+00,1.21E+02,2.26E-04,-2.47E-02,-9.88E-05,5.02E+03,5.27E+03
8534.100127,-3.10E+01,7.90E+01,-2.48E+00,-7.18E+00,4.99E-04,-7.50E-03,1.33E-04,5.22E+03,4.78E+03
8535.100127,-1.55E+01,1.04E+02,-1.08E+00,1.62E+01,-2.23E-04,1.75E-02,-9.53E-05,5.50E+03,4.55E+03
8536.100127,1.51E+02,1.18E+01,3.52E+00,6.75E+01,-3.09E-04,1.14E-02,-3.59E-04,5.19E+03,4.95E+03
8537.100127,7.35E+01,-1.09E+02,-1.09E+00,-8.18E+01,-8.21E-04,-2.55E-02,-2.23E-04,4.36E+03,5.46E+03
8538.100127,-3.66E+02,-8.81E+01,-5.72E+00,-3.03E+02,2.11E-04,-3.77E-02,-6.75E-04,4.12E+03,5.23E+03
8539.100127,-5.37E+02,1.99E+01,1.78E+00,-4.17E+02,3.60E-04,3.44E-04,-1.88E-04,4.57E+03,4.43E+03
8540.100127,-1.62E+02,4.73E+01,-6.16E-01,-2.12E+02,-1.98E-04,4.36E-02,-4.25E-04,5.22E+03,4.31E+03
8541.100127,3.01E+02,3.71E+01,-3.21E+00,2.07E+02,7.02E-04,4.27E-02,-1.11E-05,5.70E+03,4.86E+03
8542.100127,4.95E+02,2.18E-01,8.17E-01,3.78E+02,5.49E-04,-3.73E-03,1.06E-04,5.43E+03,5.48E+03
8543.100127,2.39E+02,-3.26E+01,-3.46E-01,1.40E+02,2.47E-04,-4.47E-02,1.21E-04,4.77E+03,5.61E+03
8544.100127,-2.80E+02,5.39E+01,3.04E+00,-1.60E+02,-7.59E-04,-3.37E-02,7.15E-05,4.76E+03,4.85E+03
8545.100127,-3.26E+02,1.03E+02,-3.54E+00,-2.36E+02,-3.02E-04,1.67E-02,1.10E-04,5.20E+03,4.26E+03
8546.100127,1.26E+02,6.62E+01,-6.38E-01,3.75E+00,1.82E-04,4.44E-02,2.53E-04,5.56E+03,4.50E+03
8547.100127,3.78E+02,-1.08E+01,3.60E+00,2.44E+02,-5.84E-04,1.35E-02,1.16E-04,5.33E+03,5.22E+03
8548.100127,2.24E+02,-5.40E+01,-3.55E+00,1.63E+02,2.78E-04,-3.45E-02,5.77E-05,4.80E+03,5.64E+03
8549.100127,-1.99E+02,2.30E+01,4.99E-01,-1.69E+02,3.76E-04,-3.79E-02,-1.55E-06,4.64E+03,4.99E+03
8550.100127,-5.12E+02,5.01E+01,3.54E+00,-4.27E+02,-8.51E-06,-8.88E-03,-1.65E-04,4.59E+03,4.37E+03
8551.100127,-3.93E+02,-7.93E+01,2.16E+00,-4.48E+02,1.32E-04,1.37E-02,-8.77E-05,4.28E+03,4.64E+03
8552.100127,-1.38E+02,-1.10E+02,1.88E-01,-2.04E+02,-2.01E-04,2.41E-02,9.01E-05,4.55E+03,4.97E+03
8553.100127,1.77E+02,1.05E+02,2.64E+00,2.21E+02,-1.03E-04,3.63E-02,2.81E-05,5.88E+03,4.66E+03
8554.100127,6.61E+02,2.25E+02,1.39E+00,5.67E+02,4.11E-04,3.28E-02,-4.40E-04,6.69E+03,4.70E+03
8555.100127,7.69E+02,1.52E+02,3.46E+00,5.04E+02,9.16E-04,-1.59E-02,-5.38E-05,6.02E+03,5.19E+03
8556.100127,1.60E+02,2.46E+01,1.61E+00,1.72E+02,8.74E-05,-6.22E-02,3.23E-04,4.90E+03,5.58E+03
8557.100128,-5.14E+02,6.15E+01,3.36E+00,-3.59E+02,-4.94E-04,-4.33E-02,-2.37E-04,4.50E+03,4.66E+03
8558.100128,-6.48E+02,-2.07E+01,-4.67E+00,-6.54E+02,2.71E-04,3.95E-03,3.00E-04,4.19E+03,4.28E+03
8559.100128,-4.75E+02,-1.34E+02,-5.71E+00,-5.35E+02,-2.96E-04,2.68E-02,1.57E-04,4.11E+03,4.67E+03
8560.100128,-2.02E+02,-9.11E+01,2.11E+00,-1.93E+02,-2.28E-04,2.88E-02,-2.27E-04,4.65E+03,4.89E+03
8561.100128,1.75E+02,1.77E+01,1.95E+00,1.08E+02,3.28E-04,2.17E-02,1.59E-04,5.34E+03,4.92E+03
8562.100128,3.62E+02,4.42E+01,-1.47E+00,2.57E+02,-3.99E-04,3.61E-03,2.07E-04,5.49E+03,5.14E+03
8563.100128,3.03E+02,2.13E+01,-5.59E+00,2.95E+02,2.14E-04,-1.12E-02,1.00E-04,5.37E+03,5.38E+03
8564.100128,2.39E+02,9.87E+01,1.88E+00,2.67E+02,-3.71E-05,-1.05E-03,-1.21E-04,5.65E+03,4.98E+03
8565.100128,2.62E+02,7.60E+01,4.71E-01,2.17E+02,-2.43E-04,4.14E-03,-8.21E-05,5.55E+03,4.97E+03
8566.100128,1.92E+02,-5.29E+01,-3.01E+00,7.55E+01,3.74E-05,-1.65E-02,-6.46E-05,4.81E+03,5.40E+03
8567.100128,-1.50E+02,-3.33E+01,-2.49E+00,-1.23E+02,3.39E-04,-2.51E-02,-2.49E-04,4.58E+03,5.15E+03
8568.100128,-3.85E+02,2.57E+01,2.96E+00,-3.14E+02,9.94E-05,-9.67E-03,1.39E-04,4.64E+03,4.59E+03
8569.100128,-3.29E+02,-5.86E+00,9.73E-01,-3.90E+02,-1.77E-05,7.54E-03,2.02E-05,4.56E+03,4.50E+03
8570.100128,-2.96E+02,-8.32E+01,1.13E-01,-3.27E+02,-3.80E-04,8.66E-03,-1.95E-04,4.38E+03,4.83E+03
8571.100128,-2.38E+02,-7.02E+01,-3.34E+00,-2.45E+02,-1.63E-04,1.51E-03,-1.66E-04,4.49E+03,4.95E+03
8572.100128,-1.31E+02,-3.67E+01,1.14E+00,-2.04E+02,6.66E-05,-1.11E-04,1.27E-04,4.63E+03,4.88E+03
8573.100128,-3.84E+01,1.16E+01,-3.88E+00,-2.80E+01,-3.84E-04,9.65E-03,-1.34E-04,5.08E+03,4.87E+03
8574.100128,2.79E+02,1.50E+02,3.82E-01,3.08E+02,-1.26E-04,3.48E-02,-1.31E-04,6.13E+03,4.63E+03
8575.100128,7.93E+02,2.28E+02,2.51E+00,6.92E+02,5.19E-04,4.20E-02,-1.41E-04,6.92E+03,4.78E+03
8576.100128,9.88E+02,2.00E+02,-1.02E+00,7.75E+02,2.65E-04,-3.74E-03,-7.62E-05,6.61E+03,5.28E+03
8577.100128,4.92E+02,1.33E+02,4.32E-01,4.60E+02,-4.86E-04,-5.77E-02,-2.74E-05,5.65E+03,5.52E+03
8578.100128,-3.22E+02,8.97E+01,-2.24E+00,-2.31E+02,-9.43E-05,-6.70E-02,-5.50E-05,4.63E+03,4.92E+03
8579.100128,-9.28E+02,-5.56E+01,2.57E+00,-8.78E+02,-3.44E-04,-3.74E-02,9.57E-06,3.52E+03,4.40E+03
8580.100128,-1.16E+03,-2.14E+02,1.62E+00,-1.12E+03,4.59E-04,2.64E-03,1.95E-04,2.95E+03,4.39E+03
8581.100128,-8.80E+02,-2.70E+02,2.47E-01,-8.68E+02,-9.81E-05,3.92E-02,1.65E-04,3.32E+03,4.65E+03
8582.100128,-2.19E+02,-1.08E+02,-1.47E+00,-2.60E+02,3.21E-04,6.18E-02,1.61E-04,4.78E+03,4.69E+03
8583.100128,4.98E+02,4.86E+01,-7.09E-01,4.00E+02,4.99E-05,5.06E-02,2.57E-04,6.02E+03,5.00E+03
8584.100128,9.67E+02,1.30E+02,-1.07E+00,8.12E+02,4.97E-04,1.38E-02,1.98E-04,6.53E+03,5.45E+03
8585.100128,9.14E+02,2.04E+02,3.79E+00,8.91E+02,2.87E-04,-1.63E-02,-7.18E-06,6.66E+03,5.49E+03
8586.100128,6.24E+02,1.99E+02,-2.11E-01,6.61E+02,3.49E-04,-2.81E-02,-5.90E-05,6.30E+03,5.32E+03
8587.100128,2.96E+02,1.12E+02,7.28E-01,2.54E+02,-2.35E-04,-2.67E-02,-4.69E-05,5.51E+03,5.11E+03
8588.100128,-1.66E+02,-1.83E+01,4.07E-01,-1.62E+02,3.32E-04,-3.12E-02,1.93E-05,4.54E+03,5.09E+03
8589.100128,-5.66E+02,-1.32E+02,-2.21E+00,-5.84E+02,3.65E-04,-3.42E-02,2.49E-04,3.64E+03,5.01E+03
8590.100128,-8.43E+02,-1.14E+02,2.61E+00,-8.08E+02,1.54E-04,-1.05E-02,6.11E-05,3.57E+03,4.49E+03
8591.100128,-8.28E+02,-6.50E+01,2.97E+00,-7.52E+02,2.87E-04,2.14E-02,-9.91E-05,4.02E+03,4.18E+03
8592.100128,-4.29E+02,-1.29E+02,3.74E+00,-5.57E+02,3.98E-05,2.51E-02,-1.62E-04,4.06E+03,4.60E+03
8593.100128,-1.16E+02,-1.13E+02,1.79E+00,-2.18E+02,-5.85E-04,1.99E-02,3.88E-06,4.48E+03,4.99E+03
8594.100128,1.70E+02,1.32E+02,-2.84E+00,2.40E+02,3.32E-05,2.95E-02,5.36E-05,5.96E+03,4.65E+03
8595.100128,7.74E+02,2.76E+02,1.08E+00,6.99E+02,-5.75E-04,4.55E-02,-3.25E-04,7.12E+03,4.60E+03
8596.100128,1.16E+03,2.59E+02,-2.07E+00,8.92E+02,-8.94E-04,1.28E-02,1.74E-05,7.06E+03,5.11E+03
8597.100128,8.38E+02,1.86E+02,2.21E+00,8.14E+02,-1.22E-04,-4.02E-02,-1.83E-04,6.36E+03,5.63E+03
8598.100128,2.14E+02,1.83E+02,2.19E+00,2.93E+02,7.11E-04,-5.50E-02,3.32E-04,5.63E+03,5.13E+03
8599.100128,-3.52E+02,6.65E+01,2.15E+00,-3.56E+02,3.42E-04,-4.19E-02,-1.74E-04,4.53E+03,4.64E+03
8600.100128,-8.47E+02,-1.27E+02,-8.53E-01,-8.41E+02,-3.71E-04,-2.97E-02,-1.29E-04,3.38E+03,4.64E+03
8601.100128,-1.07E+03,-2.47E+02,9.43E-01,-1.02E+03,5.77E-04,-6.27E-03,-8.43E-05,2.90E+03,4.67E+03
8602.100128,-8.32E+02,-1.73E+02,-1.46E+00,-7.93E+02,-1.04E-04,3.72E-02,-2.22E-04,3.73E+03,4.42E+03
8603.100128,-1.88E+02,-4.85E+01,-4.93E+00,-2.10E+02,-4.11E-05,6.45E-02,-2.69E-04,5.08E+03,4.54E+03
8604.100128,5.38E+02,2.24E+01,3.75E+00,3.55E+02,-2.99E-04,4.32E-02,-1.07E-04,5.80E+03,5.06E+03
8605.100128,8.03E+02,7.79E+01,1.48E+00,6.71E+02,2.78E-04,5.65E-04,-1.13E-04,6.08E+03,5.54E+03
8606.100128,6.26E+02,1.67E+02,-6.41E-01,6.68E+02,5.73E-04,-2.23E-02,-6.88E-07,6.24E+03,5.40E+03
8607.100128,4.15E+02,1.45E+02,-2.25E+00,4.09E+02,-1.44E-04,-2.25E-02,-4.35E-05,5.85E+03,5.16E+03
8608.100128,1.44E+02,6.37E+01,-3.38E-01,1.20E+02,-3.35E-04,-1.72E-02,-3.44E-04,5.25E+03,5.05E+03
8609.100128,-1.55E+02,-3.45E+01,-6.41E-02,-1.26E+02,3.95E-04,-1.57E-02,-2.91E-04,4.63E+03,5.08E+03
8610.100128,-3.17E+02,-7.48E+01,8.49E-01,-3.65E+02,-1.29E-04,-1.38E-02,-2.74E-04,4.21E+03,4.91E+03
8611.100128,-4.63E+02,-6.36E+01,-6.73E-01,-4.84E+02,-1.04E-03,-9.21E-03,-1.45E-04,4.14E+03,4.70E+03
8612.100128,-5.01E+02,-3.48E+01,-4.00E+00,-4.50E+02,-1.19E-04,5.12E-03,-1.02E-04,4.39E+03,4.56E+03
8613.100128,-2.46E+02,-6.56E+00,6.28E-01,-2.74E+02,-1.65E-04,2.53E-02,1.07E-04,4.82E+03,4.53E+03
8614.100128,9.51E+01,2.77E+00,3.98E+00,2.77E+01,3.67E-04,2.99E-02,1.72E-05,5.24E+03,4.82E+03
8615.100128,3.36E+02,-5.85E+00,2.08E+00,2.59E+02,-1.87E-04,1.19E-02,-1.42E-04,5.37E+03,5.24E+03
8616.100128,3.78E+02,4.24E+01,-2.63E+00,3.19E+02,2.92E-04,-6.40E-03,-8.38E-05,5.50E+03,5.29E+03
8617.100128,2.04E+02,5.60E+01,5.84E+00,2.04E+02,3.17E-04,-1.68E-02,-1.07E-04,5.31E+03,5.15E+03
8618.100128,1.16E+01,-1.60E+01,2.68E+00,-1.68E+01,6.16E-04,-2.11E-02,1.68E-04,4.78E+03,5.18E+03
8619.100128,-1.56E+02,-1.69E+00,1.78E+00,-1.48E+02,3.43E-04,-5.79E-03,2.53E-04,4.77E+03,4.86E+03
8620.100128,-1.43E+02,3.52E+01,3.91E-01,-8.76E+01,-4.98E-04,1.51E-02,-9.10E-05,5.12E+03,4.67E+03
8621.100128,1.17E+02,1.08E+01,-1.28E+00,3.06E+01,-4.03E-04,1.92E-02,-4.10E-05,5.21E+03,4.87E+03
8622.100128,1.65E+02,-3.75E+01,-4.13E+00,7.01E+01,-1.58E-04,-2.52E-03,4.42E-05,4.95E+03,5.24E+03
8623.100128,-3.69E+01,-5.43E+01,-3.39E-01,-4.99E+01,-8.07E-05,-2.71E-02,-3.21E-04,4.58E+03,5.32E+03
8624.100129,-2.31E+02,4.92E+01,-1.01E+00,-1.99E+02,-3.24E-04,-1.28E-02,-6.48E-05,4.85E+03,4.68E+03
8625.100129,-2.55E+02,7.04E+01,5.41E+00,-2.14E+02,2.21E-04,1.54E-02,-1.24E-04,5.07E+03,4.38E+03
8626.100129,-2.29E+01,-7.15E+01,3.18E+00,-1.51E+02,6.67E-04,1.04E-02,-1.89E-04,4.64E+03,4.99E+03
8627.100129,1.16E+01,-8.77E+01,-5.40E+00,-5.86E+01,4.91E-05,-1.70E-03,-2.52E-04,4.64E+03,5.26E+03
8628.100129,-4.27E+01,6.79E+01,-1.05E+00,5.78E+01,2.55E-04,3.94E-03,-4.48E-04,5.33E+03,4.82E+03
8629.100129,2.09E+02,8.52E+01,4.06E+00,1.32E+02,-1.47E-04,1.40E-02,-9.18E-04,5.53E+03,4.76E+03
8630.100129,2.90E+02,2.34E+01,-2.34E+00,1.97E+02,-2.70E-04,7.18E-03,1.68E-04,5.37E+03,5.11E+03
8631.100129,1.67E+02,-4.09E+01,-2.25E+00,1.77E+02,-1.39E-04,-1.48E-02,7.92E-05,4.98E+03,5.46E+03
8632.100129,3.50E+01,8.01E+00,2.16E+00,-1.35E+01,-4.24E-04,-1.87E-02,-2.09E-04,4.88E+03,5.08E+03
8633.100129,-1.86E+02,4.38E+01,-2.40E+00,-1.54E+02,8.33E-05,-8.33E-03,2.38E-04,4.92E+03,4.73E+03
8634.100129,-2.08E+02,-8.03E+00,2.53E+00,-1.95E+02,-4.26E-04,4.34E-03,-2.40E-05,4.76E+03,4.75E+03
8635.100129,-1.14E+02,-3.86E+01,-3.81E+00,-1.75E+02,-4.19E-04,9.02E-03,-1.47E-04,4.73E+03,4.87E+03
8636.100129,-1.11E+02,-7.59E+01,-2.26E+00,-1.51E+02,-2.09E-04,-4.36E-03,-3.70E-05,4.54E+03,5.12E+03
8637.100129,-1.14E+02,-5.67E+00,2.32E+00,-1.21E+02,1.51E-04,-3.56E-03,3.19E-05,4.80E+03,4.89E+03
8638.100129,-4.98E+01,8.30E+01,-8.69E-01,-1.83E+01,1.89E-04,1.36E-02,-8.00E-05,5.36E+03,4.61E+03
8639.100129,1.90E+02,2.79E+01,-1.50E+00,1.30E+02,1.58E-04,1.67E-02,-4.15E-05,5.37E+03,4.96E+03
8640.100129,3.42E+02,-2.03E+01,3.06E+00,2.44E+02,-7.99E-05,5.12E-03,3.20E-04,5.25E+03,5.32E+03
8641.100129,2.67E+02,4.82E+01,3.27E+00,2.80E+02,-4.94E-04,-4.43E-03,2.44E-04,5.46E+03,5.19E+03
8642.100129,1.95E+02,7.94E+01,6.31E-03,1.80E+02,-8.51E-06,-8.28E-03,1.34E-05,5.43E+03,5.00E+03
8643.100129,2.07E+00,-1.97E+01,1.57E+00,-8.73E+01,3.92E-04,-2.24E-02,-3.34E-04,4.68E+03,5.12E+03
8644.100129,-3.91E+02,-1.11E+02,8.08E-01,-3.91E+02,-2.43E-05,-3.33E-02,-1.58E-04,3.94E+03,5.15E+03
8645.100129,-6.63E+02,-7.24E+01,-5.39E-01,-5.93E+02,-2.36E-04,-1.26E-02,1.44E-05,3.96E+03,4.63E+03
8646.100129,-5.11E+02,-6.76E+01,1.30E-01,-5.17E+02,5.53E-04,2.16E-02,-1.35E-04,4.30E+03,4.48E+03
8647.100129,-5.63E+01,-1.39E+01,5.45E+00,-9.19E+01,-4.73E-05,4.81E-02,-9.75E-05,5.17E+03,4.62E+03
8648.100129,4.84E+02,1.06E+02,-2.49E+00,4.42E+02,-7.75E-04,4.76E-02,2.05E-05,6.25E+03,4.87E+03
8649.100129,8.79E+02,1.30E+02,-1.32E+00,6.62E+02,-1.18E-03,4.35E-03,-2.23E-05,6.27E+03,5.32E+03
8650.100129,6.34E+02,1.26E+02,-5.69E+00,5.63E+02,1.11E-04,-3.81E-02,-1.56E-05,5.89E+03,5.54E+03
8651.100129,5.18E+01,1.64E+02,-7.10E-01,2.05E+02,-5.28E-04,-4.11E-02,-1.19E-04,5.55E+03,4.98E+03
8652.100129,-2.29E+02,4.30E+01,-3.89E+00,-2.42E+02,-4.09E-04,-1.95E-02,5.36E-04,4.74E+03,4.71E+03
8653.100129,-4.65E+02,-9.54E+01,2.42E+00,-5.34E+02,-2.68E-04,-1.30E-02,7.36E-05,3.94E+03,4.77E+03
8654.100129,-7.00E+02,-1.83E+02,2.81E+00,-6.63E+02,-1.48E-04,-1.19E-02,-3.56E-04,3.49E+03,4.91E+03
8655.100129,-6.26E+02,-1.03E+02,2.34E-01,-5.97E+02,-1.48E-04,1.53E-02,3.20E-04,4.04E+03,4.54E+03
8656.100129,-2.46E+02,-1.78E+01,3.51E-01,-2.79E+02,4.57E-04,4.02E-02,1.72E-04,4.90E+03,4.47E+03
8657.100129,2.80E+02,2.96E-01,3.02E+00,1.99E+02,-8.45E-05,4.02E-02,-1.36E-04,5.52E+03,4.97E+03
8658.100129,6.70E+02,5.97E+01,1.88E-01,5.83E+02,1.95E-04,2.10E-02,-5.68E-05,6.06E+03,5.36E+03
8659.100129,7.70E+02,1.37E+02,-2.74E+00,7.08E+02,2.57E-05,-2.99E-03,-8.98E-05,6.31E+03,5.42E+03
8660.100129,5.97E+02,1.64E+02,1.77E+00,5.85E+02,1.31E-04,-2.05E-02,-2.67E-04,6.13E+03,5.29E+03
8661.100129,2.09E+02,5.80E+01,9.73E-01,1.69E+02,-1.23E-04,-3.92E-02,-1.30E-04,5.15E+03,5.28E+03
8662.100129,-3.37E+02,-6.59E+01,-2.84E+00,-3.42E+02,3.37E-05,-4.60E-02,4.40E-04,4.09E+03,5.16E+03
8663.100129,-8.07E+02,-7.59E+01,2.80E+00,-7.04E+02,-3.73E-04,-1.97E-02,2.38E-04,3.76E+03,4.55E+03
8664.100129,-7.81E+02,-9.56E+01,-7.28E-01,-7.36E+02,-9.02E-04,1.93E-02,2.98E-04,3.92E+03,4.32E+03
8665.100129,-4.03E+02,-1.43E+02,-8.73E-01,-4.97E+02,2.02E-04,3.46E-02,2.72E-04,4.16E+03,4.68E+03
8666.100129,-4.73E+01,-9.64E+01,-1.04E-01,-9.93E+01,3.79E-04,2.58E-02,-1.40E-04,4.74E+03,5.05E+03
